"sra_id","marine surface","hot spring","human ear","human vagina","other water","built environment","chemical vessel","human","microbial mat","human blood","human respiratory","marine","sludge","saltern","human eye","mine","human wound","rock","food","soil","human gut","human urogenital","marine coastal","biofilm","marine deep","sand","mine drainage","clay","contaminated water","marine benthic","human liver","human bone","human skin","sediment","fresh water","plant","spring","fungus","biogas material","animal","waste water","bone","oil","mud","hypersaline lake","solid environmental material","air","human brain","coal mine","percent_unique_kmer","percent_16S","percent_phage","percent_Prokaryote","percent_human","source"
"SRR4030102","0","53.66820343369599","0","0","7.614239872412","0.676891077081","0.798099781526","0","0","0","0.959888788073","0","0","0","0","0","0","0","0","1.41852790227","8.524604686151","0","0","0","0.100522338481","0","0","0","0","0","0","0","0","0.75843874937","5.75015982993","0.0453059939542","4.44927697321","0","0","1.80459691062","9.62355244457","0","3.80769121856","0","0","0","0","0","0","59.3038034","0.07","0","1.92","0.00","hot spring"
"SRR100564","0","0","0","0","15.9204010831","5.71289140561","0","51.53554062406","0","0","0","4.42929834509","0","0","0","0","0","0","3.01641548873","17.915625955842998","1.4698270975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4561223","0.24","0","0.59","0.38","hot spring"
"SRR1768464","0.8056730147762","0.7589200531837361","0","0.08265434940078001","25.513332938850347","0.00253557767515","5.9218759206076905","0.24511143985414532","0.292160931136","0.06554002496812","1.5674483032244801","3.5751038897713605","7.282103910610098","0.688804918699","0","0","0.192045818622463","0.0214620881457","0.5523593740269499","23.767651167544585","2.0717094637843485","0.00348139787379","0.0546060364646","0.515947406779","0","0.00693357640133","0","0","0","0.156136759043","0","0","0","10.27270048928602","3.3891505251061","3.940057101949629","0.643804544459","0","0","2.5164428358744004","3.5275128562252194","0","0.1361626497426","0.2043974810027","0","1.050760301478","0","0","0.17541285342989998","80.4509401","0.02","0.01","0.74","0.03","hot spring"
"SRR5817583","0","4.589569830412399","0","0","18.232103360986503","0","0.2868294768171","15.091382789322001","0","0.1488045671339","0.039433349495369995","10.629651853083999","0.9555398031060001","7.6681137621249995","0","0","0","0","0.2727861920261","9.479684244466","6.5369388026291","0.0747836225322","0","0","0","0","0","0","0","0.0116410209361","0","0","0","7.144735994384","13.459717000329999","0.95614842736267","0","0","0","0.8590231513156001","2.3742888073601","0","0.00164325860989","0","0","0","0.3529118514347","0","0.834268834135","90.0827482287806","0","0","0.0900000000000034","0.00","hot spring"
"SRR107242","0","0.431323699202","0","0","10.9905012217","8.59526090516","0","26.904595500585998","0","0","0.159253607476","14.009629428931","0","0","0","0","0","0","14.2864226990065","21.953327313808998","1.03703431346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.47811971499","0.15453159569","0","0","0","0","0","0","0","0","0","0","0","0","20.8724022","6.18","0.01","11.37","0.21","hot spring"
"ERR975001","0","0","0","0","0","0","0","79.7803476211","0","0","0","0","0","0","0","0","0","0","0","0.724260893131","0.991052843527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5043386423","0","0","0","0","0","0","0","0","0","65.9587667221192","0.0600000000000023","0","5.81","0.00","hot spring"
"SRR5468568","0","28.375902642255","0","2.386706042758","12.447878845375199","0.104054879453","0","3.0336881795682","0","0","0","1.2781754803474998","0","0","0","0","0","0","0.23861422903739998","3.6461277646528996","7.186763452629901","0","0","0","8.24664764537","0","0","0","0","0.0999738966569","0","0","0","15.2712115959407","0.56915357627","0","7.02747121725","0","0","4.164172712532","2.2843560388840003","0","2.27335553231","1.365746268711","0","0","0","0","0","96.8221788989905","0.0300000000000011","0","0.359999999999999","0.00","hot spring"
"SRR4027810","0","13.233228989144","0","2.3792253354976003","3.9663370633031","0.0183010384071","0","9.0016857177812","0","2.6619577266317","2.9358092777817997","7.24166620806","1.44284016297","3.453808952435","0","0","0","0","0.0239415248149","0.9237506053572","2.12518985179718","0","3.99778643803","0.277436965648","1.13711034973","0","0","0","0","0.0356893055778","0","0","0","14.205577946439998","0","0.057359586983400004","4.16748005534","0","0","13.236901442364998","2.096634876665","0","11.243050665466","0.00936651565313","0","0","0.127863398076","0","0","76.4367057","0.01","0","18.82","0.00","hot spring"
"SRR5216251","0","1.9378190870429999","0","0","16.431632331823213","0","4.5406504847158","0.5702376742029499","0","0.10674429807554","0.13837659667609997","0.262521608998","1.3425455985262","1.97595986663","0","0","0.0936393257566","0","0.170568853508","11.820239712329402","22.9235367513327","0.143864547876","0","0","0","0","0","0","0","0","0","0","0","12.0043200646621","0.8075194786813","0.04133332303994","0","0","0","5.2120069126157995","18.2180025803762","0","0.8420140723397","0","0","0.416466830773","0","0","0","95.3565372559145","0.019999999999996","0","1.43000000000001","0.00","hot spring"
"SRR5214154","0","0.572973118205","0","0","2.7356358127643","0","8.492995395152","0.3181125536057","0","0","0.1390000580269","0.32678179799560003","1.484356731888","3.95628016833","0","0","0","0","0.22326941720149998","13.27605499972732","21.5587021850116","0.0855279411698","0.459203683179","0","0.103140307822","0","0","0","0","0","0","0","0","9.028592101273098","0.039551977459","2.0796812651607297","0","0","0","10.922812989533634","23.680292312759192","0","0","0.517035183724","0","0","0","0","0","96.301783627343","0.0300000000000011","0","0.560000000000002","0.00","hot spring"
"SRR5271179","0.0789321918234","0.42497343863553","0","0","23.317831767011103","0.095018832331","1.1364026811","3.122297095431893","8.476721339000001","0.06484207682483","0.5205775519374201","11.890602191385419","1.61207744413132","14.032197499409001","0","0","0","0","1.17145620269056","3.4908714571209996","0.6921186715016999","0.0429928057938","0","0","0","0.729465551669","0","0","0","0.142318654867","0","0","0","7.906454512715699","12.6619115203268","1.14012175752631","0","0","0","3.35014342051363","1.5182777967855998","0","2.30086038169","0.0769541285895","0","0","0.0035790291566399996","0","0","92.0654328508125","0.0600000000000023","0.959999999999994","1","0.00","hot spring"
"SRR107243","0","5.874742680421","0","0","4.2063573728","3.91943859428","0","28.898114942630002","0","0","3.125927975985","11.288564043548","0","0","0","0","0","0","12.078476339306398","6.073519605255","1.1035631345717598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.639895930008","0","0","0","7.893466510611001","14.8979328707","0","0","0","0","0","0","0","0","79.8087744","0.13","0.02","1.7","0.97","hot spring"
"SRR5463384","0","10.628410967628","0","0","12.501195634939599","3.073882093968","0","0.449921873277","0","0","0","3.739667255876","0.392882456769","0","0","0","0","0","0.24856101783192996","0.102873979902","15.98480791812661","0.256553226965","0","0","0.121498998423","0","0","0","0","0","0","0","0","17.975587733759998","1.82517603126","0.129541365959","0.263248405163","0","0.0241022603329","11.251617559329098","19.259042200996","0","1.77142901953","0","0","0","0","0","0","59.9391760724161","0.019999999999996","0","0.0600000000000023","0.00","hot spring"
"SRR5464509","0","9.987596758154","0","0","14.813827447118","3.031497777534","0","0.2556935655066","0","0","0.158892719283","4.3960609423329995","0","0","0","0","0","0","0.5438097739706","0","17.398582023859003","0","0","0","0.036158109243","0","0","0","0","0.186721974254","0","0","0","11.482571044320999","0.987498043551","0.0808193867663","0.66791834313","0","0","11.499661908396","21.199186952603","0","3.27350322997","0","0","0","0","0","0","53.6541826298333","0","0","0.0300000000000011","0.00","hot spring"
"SRR5468518","0","26.835017277309003","0","3.12875856872","2.017961336061","0.0689422653436","3.03609753843","1.644963157697","0","0","0.4070767059431","3.53487093943","0","0.4184642609973","0","0","0","0","0","0.2166283639238","0.9732080230608","0","10.3926532509","0.0781436607601","3.524521825388","0","0","0","0","0","0","0","0","24.019676016036","0","0.176018223456","7.547100287539999","0","0","0","8.040908851849","0","3.597055102738","0","0","0.341934344452","0","0","0","95.4578289021502","0.0699999999999932","0","0.25","0.00","hot spring"
"SRR5248300","0","18.671697962987","0","0","75.4254859773759","0.0144715495017","0","0.7760098671425","0","0.6120027478076999","0.0481684297993","0.0110591629938","0","0.0669540609582","0","0","0","0","0.01127057632659","0.04161553649246","0.685548990554492","0.02115855095643","0","0.485593864361","0.416026453273","0","0","0","0","0.00622428922731","0","0","0","0.3354647332628","0","0.02875673228483","0","0","0","0.69729350169416","1.1647429175449","0","0.028774515763","0.0815885082975","0","0","0","0.370091071438","0","78.1153153378392","0.170000000000002","0","85.39","0.00","hot spring"
"SRR5468564","0.553393939655","27.854378707004","0","1.80131486261","3.867894299943","0","0.260444804021","0.037332926721229995","0","0","4.946190317024781","0.14016866360170002","1.7199698733961","0.51375601578","0","0","0","0","0.1165776100128","3.2542930901176996","4.015619462225103","0","4.46765897316","0","1.3240104752","0","0","0","0","0.111312264822","0","0","0","25.55845215090705","0","0.0928655316093","10.189308381007","0","0","4.968777066036","4.17792963912","0","0","0.0283509460523","0","0","0","0","0","96.5357404334022","0.019999999999996","0","0.200000000000003","0.00","hot spring"
"SRR5214155","0","0.4877823934458","0","0","4.889240340582","0","6.738861562811","1.6804488112123999","0","0","0.07144464782761001","0.0168964192095","1.9997361425059998","4.903992173083999","0","0","0","0","0.39852249350950003","11.433902433249902","22.8319770298626","0.0318403504062","0","0","0.293965715177","0.0752456150055","0","0","0","0","0","0","0","9.569016201477398","0.469678568954","1.3191083883052999","0","0","0","10.3034103281957","20.338306405024902","0","0.151497955319","1.995126024807","0","0","0","0","0","96.7142875404729","0.0300000000000011","0","0.700000000000003","0.00","hot spring"
"SRR5271185","0.0116740917127","1.4696207262129","0","0","20.432282786421002","0.212482765823","0","6.0404675522205","0.42240476163813995","1.4876442080230499","0.8162068887565399","21.810577275186","4.433342408554","0.728505462722","0","0","0","0","0.8729673018058899","17.11110064970226","4.4708232072838","0.1565086063986","0.105957775347","0","0","0","0","0","0","0.0837628471764","0","0.0173371149531","0","8.219259495939","3.41213147433905","0.5563862155978001","0","0","0","3.78865092746082","0.067057554994","0","0","1.7678718037180001","0.970933498599","0","0.0793151120644","0","0.45472748734","93.3830505018031","0.019999999999996","0","0.0699999999999932","0.00","hot spring"
"SRR1297204","0","2.524024927298","0","0.5489589615609","6.7239575816489","0.2034999363746","0.254581873985","2.9061207909246995","0","3.74331200104196","0.48531577920799995","2.5343978122801003","2.32510806969","1.00788671134","0","0","0.5640554284514","1.68539005747","1.1820593287865","3.29350205949718","17.152985053137492","1.0007767510549999","0","0","0","0.847873422621","18.3151325586","0","0","0","0","0.141812101749","0","18.865338054387","1.0380349968014906","6.996762022713799","0","0","0","4.43456221522987","1.05183770022","0","0","0","0","0","0.168704360766","0","0.00400944310973","54.6580771","0.05","1.69","16.82","0.00","hot spring"
"SRR5462536","0","8.456882555444","0","0","12.596836930649001","2.283803681487","0","0.24713664106350003","0","0","0","3.536267068477","0","0","0","0","0","0","0.54295352272208","0","18.708941554189003","0.243654855345","0","0","0.0199208062303","0","0","0","0","0.0279369922158","0","0","0","15.968609894499","0.98215760035","0.136095890882","0.281487284388","0","0","12.935754809436999","21.17329541304","0","1.8299358881","0.0283286114853","0","0","0","0","0","67.1587204824291","0.0100000000000051","0","0.0600000000000023","0.00","hot spring"
"SRR5682125","0","53.561026435371105","0","0","15.565254314789565","1.0948061677031","0.903712622206","0.67941553092445","0","0.15310232839297","0.92713586736213","5.381385761870701","0.0337288924091","0","0","0","0","0","0.43434122090571997","1.3802679539112","0.4844747878322","0","1.062520791574","0","1.15909341675","0","1.23221138819","0","0","0.015955196739","0","0","0","6.352945332628001","0.80568046225","0.21100966409319002","0","0","0","1.7908810417710601","3.5374493593725997","0","0.36366188491","2.684654001068917","0","0.0309095375727","0.154376039395","0","0","93.1293503199692","0.0699999999999932","0.340000000000003","7.67","0.00","hot spring"
"SRR5468563","0","38.527764110298804","0","2.70222342686","7.482245618494999","0","0","2.8406344865569","0","0.00503434702919","0.8252016795097","2.9451235260687","3.56160686437","8.07510520893","0","0","0","0","0.6508864714967","1.82079106175286","18.5924456898114","0","0","0","0","0","0","0","0","0","0","0","0","0.394646794961","0.341796114754","0.2178332224723","2.63113983503","0","0","3.1843495173181005","1.255332162","0","3.860795527219","0","0.0416816978299","0","0","0.0433626372009","0","57.1875094676956","0.019999999999996","0","0.180000000000007","0.00","hot spring"
"SRR5682118","0","33.068249486212","0","0","4.11672260543","0","0","0","0","0","0.0127009328523","0","1.08754827091","25.4332107053","0","0","0","0","0","0.408987184952","29.5282936103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.727898219713","0.175317644231","0","0","2.029118157263","0","0","3.41195318285","0","0","0","0","0","0","73.4867518248175","0.0799999999999983","0.0699999999999932","4.59999999999999","0.00","hot spring"
"SRR107239","0","8.03675170265","0","0","4.428580177832","3.77370538394","0","24.259421113240002","0","0","4.632753290149","11.06214542247","0","0","0","0","0","0","12.8919451230171","5.97865490314","1.605702890127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.731887047969","0","0","0","8.83302032509","13.76543262036","0","0","0","0","0","0","0","0","76.2081484","0.05","0.01","2.42","1.37","hot spring"
"SRR107201","0","0","0","0","10.7287379334","6.05597352186","0","28.543737920102","0","0.890623785177","0","10.249801810071999","0","0","0","0","0","0","19.30403256382","15.3999182878","3.9829606009327003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.46349848055","0","0","0","3.380715096226","0","0","0","0","0","0","0","0","0","32.7904347","0.42","0.01","1.48","10.21","hot spring"
"SRR5460699","0","12.237088897363","0","0","11.243258081515","3.15668943753","0","0.0620855184047","0","0","0","5.9890436649000005","0","0","0","0","0","0","0.5273445662509899","0","18.305660035218","0.32512067889859997","0","0","0.224409422619","0","0","0","0","1.86544986789","0","0","0","12.791622538439999","1.51635597275","0","0.00831164235751","0","0","10.666027569904001","19.9487123888","0","1.13281971715","0","0","0","0","0","0","57.4036154980372","0","0","0.0300000000000011","0.00","hot spring"
"SRR5248299","0.101539285289","18.4856161642757","0","0","69.13204386776452","0","0","0.24382929004206","0","1.186031439955248","0.1946588900269","0.2051868279183","0.0166172161577","0.136593285103","0","0","0","0","0.03019035893235","0.45608062816377","1.051300615179142","0.0151170263939","0","0.0275224765307","0","0","0","0","0","0","0","0","0","0.3017105081","0","0.0204711690608","0","0","0.0380062503538","0.65409609391314","1.4313159673698002","0","6.0136428030768","0.136803087109","0","0","0","0.12162674924","0","81.4015922773007","0.379999999999995","0","88.01","0.00","hot spring"
"SRR3929057","0","10.566456543146108","0","0.272017774597","6.34305564644735","0.947550849114","0.14743946268","1.3149233018067","0","1.35343072647479","1.359432405267801","2.7622674753338","0.3336755668218","3.36614176898","0","0","0","0","0.13873255329097","2.12181873654217","1.2064440233754001","0.027241627565040002","0","0","0.890772266505","0","0","0","0","8.9220720432553","0","0","0.00749892485051","24.998176083979203","0.49051149005309996","0.28627662479620003","1.091819763135","0","0.0378625150673","1.3008974973964","0.40431529116982","0","28.3888527309682","0.9132503124839","0","0.00706599488981","0","0","0","79.4290839","0.02","0","39.34","0.00","hot spring"
"SRR5214705","0","2.84946600196467","0","0.0759775447725","32.70110137299636","0.03826402119977","1.8762639128635503","5.9051551695733","0.323376689552","0.20289979690867097","3.09177417638012","5.0310180279155405","6.062173274356199","0.27426206702342004","0","0","0.26188114096733","0.441830038512","0.176610840817388","7.123413269596409","0.5484109041028101","0.3221348296295721","0","0.9251469621899999","0","0","0.24397921135","0","0","0","0","0","0","8.211700406540238","7.4976716598908215","5.71735429793028","0.31833924440320005","0","0","5.1664352560761095","2.3880836163017993","0","1.70320546041136","0","0.108016433079","0.1306454307594","0.1620448477108","0","0.1213640942684","97.0748479122432","0.0799999999999983","0","7.83","0.00","hot spring"
"SRR5580899","0","15.223340166728299","0","0","5.909199699705099","0","0.803907639975","3.1256323575514","0","0","0.871458027718","0","5.617281577071","0.875146352266","0","0","0","0","0.23955628904409998","7.007987865678001","24.5747025544615","0.21358983013809998","0","3.73945846651","0","0","0","0","0","0","0","0","0","20.967052469783","0.0279271952248","0.0226050043943","0","0","0","5.3655934339932","1.7417864086300001","0","1.2603319053","2.41344275587","0","0","0","0","0","90.7971530509026","0.0600000000000023","0","4.73","0.00","hot spring"
"SRR5271184","1.670102312697","4.324547358522","0","0","9.666478831824","0.0755529651168","1.254915599647","2.3959881139208696","4.775953832797","0.07364900359676","0.02420020301426","19.955738256703196","0.26219554477006","0.167429040603","0.0118398086512","0","0.423337771807","0","0.31319696483378","0.91519055518896","1.4943684512409996","0.12092210071379","1.2409984154070002","0","0.0982680273294","1.88000141252","0","0","0","0.9393622087566","0","0","0","14.4203326232429","11.211250444684898","4.880654768738699","0.0671943990227","0","0","11.279763246001998","0.6853529122813999","0","3.3317539595186","0.7442605774327999","0","0.0359387282725","1.243164563530425","0","0.0160969975914","95.4970642628429","0.0400000000000063","0.5","2.95999999999999","0.00","hot spring"
"SRR5271188","0","1.0189223439749","0","0","19.490785985318396","0.24876222189","0","6.082896369085399","1.423980053665","1.8175110094183002","0.7243446942308001","22.373293714224896","3.774186091203","0.602647778259","0","0","0","0","1.050546942150802","17.680466056133817","4.6147635556257","0.15119085496059","0.132136963662","0","0","0","0","0","0","0.08908852179","0","0.0176267385907","0","8.008534749597601","3.6148461218281","0.6304220277032001","0","0","0","3.820807702341","0.0412811309529","0","0","1.540743202999","0.545468184428","0","0.103046484153","0","0.40170050179399996","94.5747376007103","0","0","0.0400000000000063","0.00","hot spring"
"SRR107204","0","8.9973089656691","0","0","5.44061119671","7.02747158296","0","23.4174454487706","0","0.824455787043","1.844953019313","4.21267918004","0","0","0","0","0","0","20.97066755896","21.403630000925","2.3360061579525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.19152280646","0","0","0","1.0574311085476","0","0","0.275817186558","0","0","0","0","0","0","45.0309173","1.62","0.01","2.7","4.07","hot spring"
"SRR5747861","0","2.7040566577471","0","0.11269580487748","33.1672705498233","0","2.416018014909","7.773154668359","0","0.007228574939010001","1.9382551069106002","2.5231941802806","0.9297007305868179","0.5083030858425","0","0","0","0","0.23288900670293","22.168375258250762","0.76730804854098","0.054314921731749996","0","0.197841102256","0","0","0.0775891289027","0","0","0","0","0","0","10.347166820325063","1.3795365565300002","2.9401119952951","0.0398717440269","0","0","7.19635757164471","1.7046069347994999","0","0","0","0.221926967856","0.34891833062","0.23040490630330002","0","0.0129033319249","98.3996005869584","0.0300000000000011","0.200000000000003","0.519999999999996","0.00","hot spring"
"SRR4030098","0","39.3272985290661","0","0","13.907713299276","0.762725286292","1.406181051913","0.6645127558896","0","0","0.598976831296","0.02089236345473","0","0.461368719975","0","0","0","0","0.1611271242341","1.6719282348461","2.5558973502757","0","0","0","0","0","0","0","0","0","0","0","0","12.105509340459","0.78718715611314","0.0204113384199","3.01863940786","0","0","1.6536895845859","15.516047624315","0.377293840005","2.9921883745","1.97369242099","0.0167193662512","0","0","0","0","71.8798054","0.03","0","0.27","0.00","hot spring"
"SRR107206","0","0","0","0","11.1478269836","6.01094294832","0","30.094748101287998","0","1.027549538885","0","9.30201534402","0","0","0","0","0","0","18.93736044161","15.3703964959","3.446131645917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.40819593854","0","0","0","3.25483256188","0","0","0","0","0","0","0","0","0","36.1120954","0.68","0.03","2.35","10.02","hot spring"
"SRR5682896","0","44.94275940720239","0","0","12.885122132472338","0.315369960118","2.0381521780343004","1.2395018055231999","0","0.5420785588290999","0.13882540077247002","3.94581942990703","0","1.47776056445","0","0","0","0","1.2747337941453898","1.7029097947215501","1.77130971799243","0","1.5383614905668341","0","3.25111903556","0","0","0","0","0","0","0","0","9.940552116313999","1.238050125965","1.8912898334614998","0.392506360358","0","0","2.2681258923800396","2.374718371409","0","2.006119977042","2.6609522261188","0","0.002363514418","0.161498312218","0","0","95.6986154252059","0.0499999999999972","0.25","6.37","0.00","hot spring"
"SRR5204553","1.17611431475","0.8005049300402001","0","0","15.252579930692029","0","1.6705675366638","1.305206008705","0","0.038018111132900004","0.5735457196831","13.212606322445698","0.34994185306","4.1047173004","0","0","0.017790358279","0","0.6588459647489999","8.4478310804675","0.3598841956997","0.05267297652334","8.56909007142","0","0","0","0","0","0","0.0848118026648","0","0","0.0156828282368","6.974491391274719","11.932475532819218","7.925390064380644","0","0","0","12.743436241887899","3.4651575261154","0","0","0","0","0","0.205596988359","0","0.0630409495761","92.1138778449478","0.0499999999999972","0.569999999999993","0.719999999999999","0.00","hot spring"
"SRR5580902","0.12211125368","3.58043795419136","0","0.16330034677","32.15031630069971","0.0361329991288","9.726895285787","1.6060321982948298","0.0583724906998","0.27378585828861","0.79836665619062","2.8754712620303002","1.5023439733711001","0.349565924764","0","0","0","0","0.167046619055036","6.31537173163168","2.560096704103867","0.50805874737166","0","0.216865673501","0","0","0.161431006727","0","0","0.102613854265","0","0","0","10.839326815742597","1.8877762426363","3.7569163953372997","0","0","0","11.976925981143989","6.61152036887626","0","0.7387378473027499","0.6847986737188","0","0","0.11626463815817","0","0.113116196532","96.4866638738117","0","0.420000000000002","1.3","0.00","hot spring"
"SRR1297186","0","49.62104331952079","0","0.589961737973","7.462411859809391","3.0959444592018","1.931194714114","0","0","0","1.4657079521259","0.419718784784","0.273503846507","0","0","0","0.204334303507","0","0","0.30308430920946","8.29053929018512","0","0.278048485796","0","0.318070475484","0","0","0","0","0.00372550772917","0","0","0","0.5294635042315","18.905332044791997","0.14385996508362","0.8241387164589999","0","0","1.4924327922866798","2.24587598212167","0","1.58341239824","0.0181955508569","0","0","0","0","0","89.9355054930683","0.129999999999995","0","2.81999999999999","0.00","hot spring"
"SRR5682141","0","33.538654368706084","0","0","10.34221910198","0.9079423756664","1.92349686185","0.21133402391582998","0","0.22531370648935","8.382039189238089","0.3989155264304","0","2.77884285641","0","0","0","0","1.55776155606632","1.67240542215193","10.24097548200267","0.1508539127497","0","0","0","0","0","0","0","0.20444814481579998","0","0","0","6.445378129035","0","0.5676818637949","2.64499931653","0","0","12.973086012860799","4.7729752431307","0","0.0606769060818","0","0","0","0","0","0","58.7790745207047","0","1.08","1.08","0.00","hot spring"
"SRR107209","0","18.923360071617896","0","0","3.1384245909699997","4.8091918104","0","17.781271058337","0","0","3.8392717398830003","4.0255487453184005","0","0","0","0","0","0","15.396273787279998","19.931898273623","5.96253599941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1186452435180003","1.75579322033","0","0","1.42243443059","0","0","0.895351028688","0","0","0","0","0","0","49.9660799","6.24","0.02","12.3","5.44","hot spring"
"SRR5460700","0","3.540365341147","0","0","33.783897147264","0","0","16.716687972841","0","1.665399403791","4.981052603639","0","2.74660712907","0","0","0","0","0","0.10569094627","9.760594855605","9.206439738773398","0","0","2.05917580844","0","0","0","0","0","0","0","0","0","0","0","1.9048451644738","0","0","0","12.727365230766","0","0","0","0","0","0.801878657934","0","0","0","53.5406238501031","0","0","0.0100000000000051","0.00","hot spring"
"SRR5463383","0","8.02956351548","0","0","14.1689274235961","2.3738213752490003","0","0.0175881047029","0","0","0","4.91969878752","0.251135270543","0","0","0","0","0","0.6061921615684001","0","20.531737457827997","0.30717864873699996","0","0","0","0","0","0","0","0","0","0","0","11.79529753697","0.20194379686","0","0.929714300897","0","0","11.1391395300995","21.162636045249997","0","3.56542604471","0","0","0","0","0","0","63.7917616635753","0","0","0.0300000000000011","0.00","hot spring"
"SRR5641139","0.798221036976","2.0205596265378","0","4.24220780381","11.624050772943132","0.0919905740849","2.049300046467","1.83457300748","0","0.601899958033","0.4474097200916","7.9219175803502","2.9723227651369797","19.553505395429998","0","0","0","0","5.47840294177456","6.6820464996333095","1.7144965910157999","2.43087091032","0","0","0.0803698704799","0","0","0","0","1.2820519070832","0","0","4.60314962553","9.4470603387377","5.1953438795606","4.81891665657923","0.0689329090582","0","0","1.4532874496356","2.296367876385","0","0","0.0256801167825","0","0","0.256723945412496","0","0.00834019466284","98.6957041912619","0.0300000000000011","0.0100000000000051","0.790000000000006","0.00","hot spring"
"SRR5271186","0","0.7858035294098","0","0","20.043197336763395","0.177087296185","0","5.7673246037847","2.055717711702","1.7601725079182","0.5968273855935","22.95704752202","3.775299183558","0.878261435848","0","0","0","0","1.0159804409645399","17.062986986572046","4.754552576174563","0.16276288496923","0.0983377935858","0","0","0","0","0","0","0.0794713871838","0","0.0234747263498","0","7.7526976807728","3.3860234911953","0.59911793936282","0","0","0","3.6198185908978795","0.0732120935886","0","0","1.8015362670439998","0.273948340152","0.0169167621075","0.0632988885792","0","0.419124637688","92.4068504888786","0","0","0.209999999999994","0.01","hot spring"
"SRR4030111","0.292545878924056","1.2100796677264098","0","1.038374354958","7.33903435631595","0.08857407971139","1.3951960511214998","1.8626659780906498","0.1913194275701","0.5361641284508","0.8871402203902201","19.76858418504872","3.1823953123615","20.4782518526848","0","0","0","0","3.506214746314058","7.444849662868419","1.1507836807372076","0.49134401981520004","0.50893097621256","0.454740570973","0.3114465716317","0","0.0499336538359","0","0","1.0910896011993","0","0","1.0272765795356","10.761369539164575","3.6357163912168198","3.399145536659502","0.297838685669","0","0","3.061042890976939","2.8283475705190995","0","0.333008616126","0.6649541955430001","0.00229090806408","0.21982241688100002","0.2659565927935","0","0.2235710999325","93.3907909","0.03","0","1.24","0.00","hot spring"
"SRR5216256","0","17.7579220478119","0","0","33.70730255873251","0","2.5651154214289997","0.184657661475","0","0.0097421930437","0.01880305854032","1.2868617684358798","0","4.60848915474","0","0","0.0895974332951","0","0.06267213685014","2.5035749043966997","12.974984607610322","0.145459049161","0.655152607225","0.202269580249","0","0","0","0","0","0","0","0","0","11.9270900744373","0.00511585321693","0.296514589206","0","0","0","8.42448958530029","1.16052730023437","0","0.722557037915","0.691101376612","0","0","0","0","0","95.425954724848","0","0","0.0799999999999983","0.00","hot spring"
"SRR2835694","2.0339066517721","0.36572655036115004","0","0.09091388062826","12.340309277169299","0.17367505181515","0.0692788966968","3.1458670449586097","0.6566369384806","0.59005759266291","4.535028241241579","29.913990778833252","0.6385977464189","1.40282473942773","0.0312547635891","0","0.12012913045104","0","1.002608969644476","2.7682375591811947","1.6125140432472806","0.729016433204327","3.7436582983085698","0","0","3.1907732108105598","0","0","0","2.0949844920873","0","0","0.061427225688670005","6.71507767389832","2.2442648956648585","7.55748055827328","0.45122642543560004","0","0.0585207590095","6.426629761495062","2.18873267474983","0","0.35076504107094","1.7486587731590002","0","0.607399543546","0.08264812867421","0.25717824833207","0","99.5523941356559","0.0499999999999972","0.019999999999996","0.560000000000002","0.00","marine"
"SRR5002338","4.120447124156001","0.7093056846618","0","3.1232944459402","9.407926977091241","0","0.276908077828","3.17715469586421","0","1.6823553366708899","2.246296022983101","50.0818949570703","0","6.57549126562","0","0","0.0264526955822","0","0.19334220180540002","3.36850750621993","2.7990759548106796","0.0278693126447","0","0.0168349202527","0.00451413775755","0","0","0","0","0.00181646553836","0","0","0.21566639846340002","0.815060609581","1.37053077397992","0.6926147343836151","0","0","0","6.218216615049291","2.1970102977735997","0","0.306112294783","0.30546959332220003","0","0.0251468480122","0.0146840521835","0","0","98.2470584350544","0.019999999999996","0.230000000000004","1.23","0.00","marine"
"SRR5248175","0","4.382548536215","0","0.870817909526","9.91063219467","0","0","4.10245910811","0","0.4997974538622","0.447530288551","26.923833626253","0","15.9718023459","0","0","0","0","0.168965876658","2.835470450941","6.6181896129133","0","0","0","0","0","0","0","0","0","0","0","0.299315819665","1.1639082482","4.40152747682","0.676681181107","0","0","0","13.59407983174865","2.8190077336156","0","2.29449731941","2.0189349858","0","0","0","0","0","97.1006420778271","0.0600000000000023","0","0.329999999999998","0.00","marine"
